【超清】,#genre#
CIBN骄阳剧场,http://103.254.188.179/live.gq.miguvideo.com:8080/ws_v/2018/cibnjdjc/cibnjdjc711/1000/index.m3u8?&encrypt=

【网课超清】,#genre#
空中课堂一年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian01/57/index.m3u8?&encrypt=
空中课堂二年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian02/57/index.m3u8?&encrypt=
空中课堂三年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian03/57/index.m3u8?&encrypt=
空中课堂四年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian04/57/index.m3u8?&encrypt=
空中课堂五年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian05/57/index.m3u8?&encrypt=
空中课堂六年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian06/57/index.m3u8?&encrypt=
空中课堂七年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian07/57/index.m3u8?&encrypt=
空中课堂八年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian08/57/index.m3u8?&encrypt=
空中课堂九年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian09/57/index.m3u8?&encrypt=
空中课堂高一,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian10/57/index.m3u8?&encrypt=
空中课堂高二,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian11/57/index.m3u8?&encrypt=
空中课堂高三,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian12/57/index.m3u8?&encrypt=

【网课高清】,#genre#
学而思网校高中一年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200204/xueersi10/51/index.m3u8?&encrypt=
学而思网校高中二年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200204/xueersi11/51/index.m3u8?&encrypt=
学而思网校高中三年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200204/xueersi12/51/index.m3u8?&encrypt=
空中课堂一年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian01/51/index.m3u8?&encrypt=
空中课堂二年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian02/51/index.m3u8?&encrypt=
空中课堂三年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian03/51/index.m3u8?&encrypt=
空中课堂四年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian04/51/index.m3u8?&encrypt=
空中课堂五年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian05/51/index.m3u8?&encrypt=
空中课堂六年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian06/51/index.m3u8?&encrypt=
空中课堂七年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian07/51/index.m3u8?&encrypt=
空中课堂八年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian08/51/index.m3u8?&encrypt=
空中课堂九年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian09/51/index.m3u8?&encrypt=
空中课堂高一,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian10/51/index.m3u8?&encrypt=
空中课堂高二,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian11/51/index.m3u8?&encrypt=
空中课堂高三,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian12/51/index.m3u8?&encrypt=

【网课普清】,#genre#
空中课堂一年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian01/50/index.m3u8?&encrypt=
空中课堂二年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian02/50/index.m3u8?&encrypt=
空中课堂三年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian03/50/index.m3u8?&encrypt=
空中课堂四年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian04/50/index.m3u8?&encrypt=
空中课堂五年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian05/50/index.m3u8?&encrypt=
空中课堂六年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian06/50/index.m3u8?&encrypt=
空中课堂七年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian07/50/index.m3u8?&encrypt=
空中课堂八年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian08/50/index.m3u8?&encrypt=
空中课堂九年级,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian09/50/index.m3u8?&encrypt=
空中课堂高一,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian10/50/index.m3u8?&encrypt=
空中课堂高二,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian11/50/index.m3u8?&encrypt=
空中课堂高三,http://103.254.188.179/live.gq.miguvideo.com:8080/migu/kailu/20200222/jiaoyuzaixian12/50/index.m3u8?&encrypt=

【咪咕体育】,#genre#
咪咕体育1,http://39.134.39.37/PLTV/88888888/224/3221226194/index.m3u8
咪咕体育2,http://39.134.39.37/PLTV/88888888/224/3221226190/index.m3u8
咪咕体育3,http://39.134.39.37/PLTV/88888888/224/3221226352/index.m3u8
咪咕体育4,http://39.134.39.37/PLTV/88888888/224/3221226355/index.m3u8
咪咕体育5,http://39.134.39.37/PLTV/88888888/224/3221226363/index.m3u8
咪咕体育6,http://39.134.39.37/PLTV/88888888/224/3221226365/index.m3u8
咪咕体育7,http://39.134.39.37/PLTV/88888888/224/3221226367/index.m3u8
咪咕体育8,http://39.134.39.37/PLTV/88888888/224/3221226369/index.m3u8
咪咕体育9,http://39.134.39.37/PLTV/88888888/224/3221226373/index.m3u8
咪咕体育10,http://39.134.39.37/PLTV/88888888/224/3221226371/index.m3u8
咪咕体育11,http://39.134.39.37/PLTV/88888888/224/3221226375/index.m3u8
咪咕体育12,http://39.134.39.37/PLTV/88888888/224/3221226357/index.m3u8
咪咕体育13,http://39.134.39.37/PLTV/88888888/224/3221226377/index.m3u8
咪咕体育14,http://39.134.39.37/PLTV/88888888/224/3221226359/index.m3u8
咪咕体育15,http://39.134.39.37/PLTV/88888888/224/3221226361/index.m3u8
咪咕体育16,http://39.134.39.37/PLTV/88888888/224/3221226381/index.m3u8
咪咕体育17,http://39.134.39.37/PLTV/88888888/224/3221226379/index.m3u8
咪咕体育18,http://39.134.39.37/PLTV/88888888/224/3221226383/index.m3u8
咪咕体育19,http://39.134.39.37/PLTV/88888888/224/3221226389/index.m3u8
咪咕体育20,http://39.134.39.37/PLTV/88888888/224/3221226395/index.m3u8
咪咕体育21,http://39.134.39.37/PLTV/88888888/224/3221226401/index.m3u8
咪咕体育22,http://39.134.39.37/PLTV/88888888/224/3221226403/index.m3u8
咪咕体育23,http://39.134.39.37/PLTV/88888888/224/3221226387/index.m3u8
咪咕体育24,http://39.134.39.37/PLTV/88888888/224/3221226385/index.m3u8
咪咕体育25,http://39.134.39.37/PLTV/88888888/224/3221226397/index.m3u8
咪咕体育26,http://39.134.39.37/PLTV/88888888/224/3221226104/index.m3u8
咪咕体育27,http://39.134.39.37/PLTV/88888888/224/3221226102/index.m3u8
咪咕体育28,http://39.134.39.37/PLTV/88888888/224/3221226106/index.m3u8
咪咕体育29,http://39.134.39.37/PLTV/88888888/224/3221226110/index.m3u8
咪咕体育30,http://39.134.39.37/PLTV/88888888/224/3221226108/index.m3u8
咪咕体育31,http://39.134.39.37/PLTV/88888888/224/3221226112/index.m3u8
咪咕体育32,http://39.134.39.37/PLTV/88888888/224/3221226125/index.m3u8
咪咕体育33,http://39.134.39.37/PLTV/88888888/224/3221226123/index.m3u8
咪咕体育34,http://39.134.39.37/PLTV/88888888/224/3221226188/index.m3u8
咪咕体育35,http://39.134.39.37/PLTV/88888888/224/3221226192/index.m3u8
咪咕体育36,http://39.134.39.37/PLTV/88888888/224/3221226340/index.m3u8
咪咕体育37,http://39.134.39.37/PLTV/88888888/224/3221226326/index.m3u8
咪咕体育38,http://39.134.39.37/PLTV/88888888/224/3221226330/index.m3u8
咪咕体育39,http://39.134.39.37/PLTV/88888888/224/3221226332/index.m3u8
咪咕体育40,http://39.134.39.37/PLTV/88888888/224/3221226336/index.m3u8
咪咕体育41,http://39.134.39.37/PLTV/88888888/224/3221226219/index.m3u8
咪咕体育42,http://39.134.39.37/PLTV/88888888/224/3221226196/index.m3u8
咪咕体育43,http://39.134.39.37/PLTV/88888888/224/3221226215/index.m3u8
咪咕体育44,http://39.134.39.37/PLTV/88888888/224/3221226221/index.m3u8
咪咕体育45,http://39.134.39.37/PLTV/88888888/224/3221226223/index.m3u8
咪咕体育46,http://39.134.39.37/PLTV/88888888/224/3221226225/index.m3u8
咪咕体育47,http://39.134.39.37/PLTV/88888888/224/3221226229/index.m3u8
咪咕体育48,http://39.134.39.37/PLTV/88888888/224/3221226217/index.m3u8
咪咕体育49,http://39.134.39.37/PLTV/88888888/224/3221226231/index.m3u8
咪咕体育50,http://39.134.39.37/PLTV/88888888/224/3221226328/index.m3u8
咪咕体育51,http://39.134.39.37/PLTV/88888888/224/3221226334/index.m3u8
咪咕体育52,http://39.134.39.37/PLTV/88888888/224/3221226391/index.m3u8
咪咕体育53,http://39.134.39.37/PLTV/88888888/224/3221226393/index.m3u8
